engine,month,noise,egt,ff,n1,n2,fp_noise,fp_egt,fp_ff,fp_n1,fp_n2,total_fp
180,51,145.97375311504712,2619,6024,16115,14003,1.0,1.0,1.0,1.0,1.0,1.0
180,52,146.310063346534,2642,6037,16201,14093,1.0,1.0,1.0,1.0,1.0,1.0
180,53,146.814260725557,2671,6058,16284,14168,1.0,1.0,1.0,1.0,1.0,1.0
180,54,147.24068016466885,2701,6077,16354,14242,1.0,1.0,1.0,1.0,1.0,1.0
180,55,147.60622156548683,2719,6087,16447,14330,1.0,1.0,1.0,1.0,1.0,1.0
180,56,147.98075229819375,2750,6110,16515,14411,1.0,1.0,1.0,1.0,1.0,1.0
180,57,148.1033930313478,2767,6135,16607,14490,1.0,1.0,1.0,1.0,1.0,1.0
180,58,148.54559050831813,2787,6162,16682,14577,1.0,1.0,1.0,1.0,1.0,1.0
180,59,149.03772098965575,2808,6188,16772,14656,1.0,1.0,1.0,1.0,1.0,1.0
180,60,149.55318623346554,2841,6198,16858,14744,1.0,1.0,1.0,1.0,1.0,1.0
181,1,130.0,1300,5000,12000,10000,0.0,0.0,0.0,0.0,0.0,0.0
181,2,130.4246660534537,1323,5018,12070,10081,0.0,0.0,0.0,0.0,0.0,0.0
181,3,130.72372913418306,1361,5033,12163,10164,0.0,0.0,0.0,0.0,0.0,0.0
181,4,131.09773487377475,1385,5045,12248,10245,0.0,0.0,0.0,0.0,0.0,0.0
181,5,131.58040942008623,1407,5068,12319,10318,0.0,0.0,0.0,0.0,0.0,0.0
181,6,131.9939163623343,1438,5080,12392,10392,0.0,0.0,0.0,0.0,0.0,0.0
181,7,132.25617261056533,1466,5110,12463,10475,0.0,0.0,0.0,0.0,0.0,0.0
181,8,132.79836057290026,1500,5128,12545,10559,0.0,0.0,0.0,0.0,0.0,0.0
181,9,133.0462117486449,1539,5138,12615,10633,0.0,0.0,0.0,0.0,0.0,0.0
181,10,133.57822305472763,1563,5155,12684,10705,0.0,0.0,0.0,0.0,0.0,0.0
181,11,134.05242218620432,1598,5171,12773,10785,0.0,0.0,0.0,0.0,0.0,0.0
181,12,134.50987467152297,1632,5200,12845,10860,0.0,0.0,0.0,0.0,0.0,0.0
181,13,134.6744195428672,1649,5230,12938,10939,0.0,0.0,0.0,0.0,0.0,0.0
181,14,135.08306212258233,1689,5257,13022,11026,0.0,0.0,0.0,0.0,0.0,0.0
181,15,135.3399359578172,1729,5278,13115,11120,0.0,0.0,0.0,0.0,0.0,0.0
181,16,135.79305059682562,1768,5309,13207,11202,0.0,0.0,0.0,0.0,0.0,0.0
181,17,136.29313823049105,1788,5335,13288,11272,0.0,0.0,0.0,0.0,0.0,0.0
181,18,136.41688676286512,1809,5346,13366,11341,0.0,0.0,0.0,0.0,0.0,0.0
181,19,136.93981049734623,1838,5372,13453,11428,0.0,0.0,0.0,0.0,0.0,0.0
181,20,137.0573527903606,1873,5387,13527,11496,0.00955879839343273,0.0,0.0,0.0,0.0,0.0019117596786865458
181,21,137.4761979453095,1911,5406,13615,11578,0.07936632421825134,0.018333333333333333,0.0,0.0,0.0,0.01953993151031693
181,22,137.83181381521752,1950,5420,13696,11666,0.13863563586958588,0.08333333333333334,0.0,0.0,0.0,0.044393793840583846
181,23,138.1521058830024,1976,5437,13769,11739,0.1920176471670677,0.12666666666666665,0.0,0.0,0.0,0.06373686276674687
181,24,138.5906385480684,2001,5447,13846,11827,0.26510642467806633,0.16833333333333333,0.0,0.0,0.0,0.08668795160227993
181,25,139.13155440168376,2032,5473,13914,11907,0.35525906694729303,0.22,0.0,0.0,0.0,0.11505181338945861
181,26,139.34718704801332,2068,5484,13987,11987,0.39119784133555413,0.28,0.0,0.0,0.0,0.13423956826711084
181,27,139.67736705719923,2085,5511,14066,12059,0.44622784286653905,0.30833333333333335,0.022000000000000002,0.033,0.029500000000000002,0.1678122352399745
181,28,140.16644855875884,2103,5534,14154,12141,0.5277414264598075,0.3383333333333334,0.068,0.077,0.0705,0.21631495195862818
181,29,140.2845182866909,2134,5564,14231,12228,0.5474197144484853,0.39,0.128,0.1155,0.114,0.25898394288969706
181,30,140.55490026381,2165,5593,14308,12319,0.5924833773016663,0.44166666666666665,0.18600000000000003,0.154,0.1595,0.3067300087936665
181,31,141.09042216245558,2194,5623,14401,12388,0.6817370270759304,0.49,0.24600000000000002,0.2005,0.19399999999999998,0.3624474054151861
181,32,141.39525284850373,2228,5648,14477,12468,0.7325421414172886,0.5466666666666666,0.29600000000000004,0.23850000000000002,0.23399999999999999,0.40954176161679107
181,33,141.61454670454913,2258,5670,14560,12541,0.7690911174248547,0.5966666666666667,0.34,0.28,0.2705,0.4512515568183043
181,34,142.07646615848088,2298,5684,14646,12614,0.8460776930801472,0.6633333333333333,0.368,0.32299999999999995,0.307,0.5014822052826962
181,35,142.61387068738412,2318,5695,14721,12708,0.9356451145640203,0.6966666666666668,0.39,0.3605,0.354,0.5473623562461374
181,36,142.99359342992278,2339,5719,14793,12791,0.9989322383204637,0.7316666666666667,0.43799999999999994,0.39649999999999996,0.39549999999999996,0.5921197809974261
181,37,143.1493073575037,2365,5743,14868,12861,1.0,0.775,0.486,0.434,0.4305,0.6251
181,38,143.67049489070695,2401,5775,14950,12948,1.0,0.835,0.55,0.475,0.474,0.6668
181,39,144.17223595039954,2418,5794,15036,13041,1.0,0.8633333333333333,0.588,0.518,0.5205,0.6979666666666666
181,40,144.31151730302608,2436,5818,15112,13124,1.0,0.8933333333333333,0.636,0.556,0.562,0.7294666666666666
181,41,144.5641786900554,2474,5845,15198,13218,1.0,0.9566666666666667,0.69,0.599,0.609,0.7709333333333334
181,42,144.8222380427224,2502,5855,15289,13303,1.0,1.0,0.71,0.6445000000000001,0.6515000000000001,0.8012
181,43,144.9329917431151,2525,5868,15372,13397,1.0,1.0,0.736,0.6859999999999999,0.6984999999999999,0.8240999999999999
181,44,145.4815432642788,2541,5892,15458,13476,1.0,1.0,0.784,0.7290000000000001,0.738,0.8501999999999998
181,45,145.83556311028133,2575,5917,15531,13548,1.0,1.0,0.8340000000000001,0.7655,0.774,0.8747
181,46,146.04476065058722,2595,5930,15614,13635,1.0,1.0,0.86,0.807,0.8175,0.8968999999999999
181,47,146.47030050145355,2628,5946,15702,13705,1.0,1.0,0.892,0.851,0.8525,0.9190999999999999
181,48,146.87751833470824,2665,5971,15785,13792,1.0,1.0,0.9420000000000001,0.8925,0.8959999999999999,0.9461
181,49,147.40836935357063,2685,5995,15855,13861,1.0,1.0,0.99,0.9275,0.9305,0.9696000000000001
181,50,147.72483264459922,2707,6025,15934,13929,1.0,1.0,1.0,0.9670000000000001,0.9645,0.9863
181,51,148.26274397134836,2730,6036,16025,14002,1.0,1.0,1.0,1.0,1.0,1.0
181,52,148.70680103413662,2753,6047,16114,14092,1.0,1.0,1.0,1.0,1.0,1.0
181,53,148.89942509865472,2790,6080,16206,14163,1.0,1.0,1.0,1.0,1.0,1.0
181,54,149.3409632929891,2825,6112,16294,14252,1.0,1.0,1.0,1.0,1.0,1.0
181,55,149.72496408156007,2844,6122,16367,14336,1.0,1.0,1.0,1.0,1.0,1.0
181,56,149.92329280413463,2875,6140,16444,14421,1.0,1.0,1.0,1.0,1.0,1.0
181,57,150.31766349882352,2898,6166,16526,14496,1.0,1.0,1.0,1.0,1.0,1.0
181,58,150.46025177745662,2935,6186,16594,14582,1.0,1.0,1.0,1.0,1.0,1.0
181,59,150.66877807038102,2968,6208,16674,14652,1.0,1.0,1.0,1.0,1.0,1.0
181,60,151.21534685720536,2993,6241,16768,14723,1.0,1.0,1.0,1.0,1.0,1.0
182,1,130.0,1300,5000,12000,10000,0.0,0.0,0.0,0.0,0.0,0.0
182,2,130.2869378221065,1325,5014,12075,10086,0.0,0.0,0.0,0.0,0.0,0.0
182,3,130.4351125750671,1355,5041,12155,10166,0.0,0.0,0.0,0.0,0.0,0.0
182,4,130.8999193819304,1379,5054,12234,10244,0.0,0.0,0.0,0.0,0.0,0.0
182,5,131.17537148184016,1415,5079,12322,10314,0.0,0.0,0.0,0.0,0.0,0.0
182,6,131.32445388986602,1444,5091,12403,10408,0.0,0.0,0.0,0.0,0.0,0.0
182,7,131.77128398885915,1461,5113,12494,10492,0.0,0.0,0.0,0.0,0.0,0.0
182,8,132.16556236685895,1496,5131,12588,10584,0.0,0.0,0.0,0.0,0.0,0.0
182,9,132.29370751010762,1531,5153,12674,10662,0.0,0.0,0.0,0.0,0.0,0.0
182,10,132.75219431327992,1555,5179,12767,10744,0.0,0.0,0.0,0.0,0.0,0.0
182,11,133.24463426778942,1588,5206,12842,10821,0.0,0.0,0.0,0.0,0.0,0.0
182,12,133.7359525806715,1607,5237,12916,10904,0.0,0.0,0.0,0.0,0.0,0.0
182,13,133.96794620279428,1639,5269,13005,10978,0.0,0.0,0.0,0.0,0.0,0.0
182,14,134.08076140700106,1671,5282,13088,11062,0.0,0.0,0.0,0.0,0.0,0.0
182,15,134.55411584267253,1698,5307,13181,11142,0.0,0.0,0.0,0.0,0.0,0.0
182,16,134.93073771687278,1730,5319,13250,11220,0.0,0.0,0.0,0.0,0.0,0.0
182,17,135.17036689709593,1762,5339,13344,11290,0.0,0.0,0.0,0.0,0.0,0.0
182,18,135.46712407768717,1800,5368,13415,11367,0.0,0.0,0.0,0.0,0.0,0.0
182,19,135.68924715795393,1825,5393,13504,11439,0.0,0.0,0.0,0.0,0.0,0.0
182,20,135.9196232018195,1856,5416,13597,11521,0.0,0.0,0.0,0.0,0.0,0.0
182,21,136.07098120171088,1887,5439,13687,11590,0.0,0.0,0.0,0.0,0.0,0.0
182,22,136.23388991035824,1915,5458,13779,11666,0.0,0.025,0.0,0.0,0.0,0.005
182,23,136.61810231105832,1932,5474,13861,11753,0.0,0.05333333333333333,0.0,0.0,0.0,0.010666666666666666
182,24,136.82948145460665,1951,5488,13950,11839,0.0,0.085,0.0,0.0,0.0,0.017
182,25,137.1088289046456,1971,5518,14044,11911,0.01813815077426758,0.11833333333333335,0.036000000000000004,0.022000000000000002,0.0,0.03889429682152019
182,26,137.53565567289334,2007,5538,14119,11989,0.08927594548222356,0.17833333333333332,0.076,0.059500000000000004,0.0,0.08062185576311137
182,27,137.83481068776547,2033,5566,14201,12077,0.1391351146275781,0.22166666666666668,0.132,0.1005,0.0385,0.12636035625884895
182,28,138.1942154652983,2057,5599,14277,12160,0.1990359108830499,0.26166666666666666,0.198,0.13849999999999998,0.08,0.1754405155099433
182,29,138.59242205654604,2086,5617,14352,12249,0.26540367609100696,0.31,0.23399999999999999,0.17600000000000002,0.1245,0.2219807352182014
182,30,138.70281184647354,2124,5637,14438,12336,0.2838019744122562,0.37333333333333335,0.27399999999999997,0.21899999999999997,0.168,0.2636270615491179
182,31,139.08194414452856,2148,5655,14513,12430,0.34699069075476063,0.41333333333333333,0.31,0.2565,0.215,0.3083648048176188
182,32,139.3566982974651,2180,5665,14583,12524,0.39278304957751686,0.4666666666666666,0.33,0.2915,0.262,0.3485899432488367
182,33,139.55483299597623,2208,5684,14676,12611,0.4258054993293712,0.5133333333333333,0.368,0.33799999999999997,0.3055,0.39012776653254083
182,34,139.9752704391858,2248,5702,14746,12686,0.4958784065309677,0.58,0.40399999999999997,0.373,0.34299999999999997,0.4391756813061935
182,35,140.32898332285333,2280,5727,14830,12760,0.5548305538088888,0.6333333333333333,0.45399999999999996,0.415,0.38,0.4874327774284444
182,36,140.57609608423422,2296,5739,14920,12840,0.5960160140390371,0.66,0.478,0.46,0.42,0.5228032028078075
182,37,141.0009126586462,2323,5768,14999,12917,0.6668187764410334,0.705,0.536,0.49950000000000006,0.4585,0.5731637552882066
182,38,141.28915677953398,2343,5782,15083,12991,0.7148594632556637,0.7383333333333333,0.564,0.5415,0.4955,0.6108385593177994
182,39,141.6850308893155,2360,5811,15157,13063,0.7808384815525833,0.7666666666666667,0.622,0.5785,0.5315,0.6559010296438499
182,40,142.19757912093246,2386,5840,15243,13147,0.8662631868220767,0.81,0.68,0.6214999999999999,0.5735,0.7102526373644154
182,41,142.56353273930094,2415,5860,15323,13226,0.9272554565501565,0.8583333333333333,0.72,0.6615000000000001,0.613,0.756017757976698
182,42,142.66407424002472,2447,5890,15396,13316,0.944012373337453,0.9116666666666667,0.78,0.698,0.6579999999999999,0.7983358080008239
182,43,143.0351780805525,2473,5915,15464,13401,1.0,0.955,0.83,0.732,0.7005,0.8435
182,44,143.16671088203134,2500,5934,15554,13481,1.0,1.0,0.868,0.777,0.7404999999999999,0.8771000000000001
182,45,143.71294385900686,2538,5948,15641,13558,1.0,1.0,0.8959999999999999,0.8205,0.779,0.8991
182,46,143.84275497773373,2557,5974,15735,13645,1.0,1.0,0.948,0.8675,0.8225,0.9276
182,47,144.2120590737698,2575,5997,15816,13721,1.0,1.0,0.9940000000000001,0.9079999999999999,0.8604999999999999,0.9525
182,48,144.67564244423554,2604,6025,15905,13792,1.0,1.0,1.0,0.9525,0.8959999999999999,0.9696999999999999
182,49,144.80338830296952,2628,6058,15997,13873,1.0,1.0,1.0,0.9984999999999999,0.9365000000000001,0.9870000000000001
182,50,145.2307266715357,2660,6070,16075,13954,1.0,1.0,1.0,1.0,0.977,0.9954000000000001
182,51,145.75265616273754,2689,6087,16151,14040,1.0,1.0,1.0,1.0,1.0,1.0
182,52,146.1548219298159,2718,6108,16222,14110,1.0,1.0,1.0,1.0,1.0,1.0
182,53,146.56806495996454,2747,6137,16291,14191,1.0,1.0,1.0,1.0,1.0,1.0
182,54,146.70377055893468,2776,6157,16361,14260,1.0,1.0,1.0,1.0,1.0,1.0
182,55,146.92182329695078,2798,6187,16430,14352,1.0,1.0,1.0,1.0,1.0,1.0
182,56,147.11083015927744,2834,6208,16517,14424,1.0,1.0,1.0,1.0,1.0,1.0
182,57,147.3777026177833,2853,6234,16601,14496,1.0,1.0,1.0,1.0,1.0,1.0
182,58,147.56542863938802,2883,6263,16669,14571,1.0,1.0,1.0,1.0,1.0,1.0
182,59,147.90732551634147,2922,6279,16747,14665,1.0,1.0,1.0,1.0,1.0,1.0
182,60,148.3398901677353,2945,6306,16822,14751,1.0,1.0,1.0,1.0,1.0,1.0
183,1,130.0,1300,5000,12000,10000,0.0,0.0,0.0,0.0,0.0,0.0
183,2,130.48422850759874,1333,5010,12079,10076,0.0,0.0,0.0,0.0,0.0,0.0
183,3,130.932621353975,1351,5034,12150,10165,0.0,0.0,0.0,0.0,0.0,0.0
183,4,131.4779097280501,1387,5063,12236,10254,0.0,0.0,0.0,0.0,0.0,0.0
183,5,131.64704798131413,1425,5089,12322,10324,0.0,0.0,0.0,0.0,0.0,0.0
183,6,132.04559670291266,1454,5102,12392,10407,0.0,0.0,0.0,0.0,0.0,0.0
183,7,132.39978108208624,1481,5133,12479,10501,0.0,0.0,0.0,0.0,0.0,0.0
183,8,132.7928268453194,1516,5156,12566,10573,0.0,0.0,0.0,0.0,0.0,0.0
183,9,133.33753920717314,1542,5166,12656,10644,0.0,0.0,0.0,0.0,0.0,0.0
183,10,133.6929437446121,1571,5181,12734,10735,0.0,0.0,0.0,0.0,0.0,0.0
183,11,134.03249477800563,1603,5195,12810,10821,0.0,0.0,0.0,0.0,0.0,0.0
183,12,134.53476832771904,1621,5225,12890,10890,0.0,0.0,0.0,0.0,0.0,0.0
183,13,134.9627273115846,1654,5257,12967,10966,0.0,0.0,0.0,0.0,0.0,0.0
183,14,135.49677713089386,1669,5272,13038,11054,0.0,0.0,0.0,0.0,0.0,0.0
183,15,136.01357629368695,1700,5297,13130,11135,0.0,0.0,0.0,0.0,0.0,0.0
183,16,136.42989277744977,1722,5314,13199,11225,0.0,0.0,0.0,0.0,0.0,0.0
183,17,136.78107936270828,1742,5331,13283,11311,0.0,0.0,0.0,0.0,0.0,0.0
183,18,136.94363036498206,1770,5355,13374,11382,0.0,0.0,0.0,0.0,0.0,0.0
183,19,137.09818843697724,1805,5379,13448,11450,0.016364739496206464,0.0,0.0,0.0,0.0,0.003272947899241293
183,20,137.4007824746659,1842,5393,13522,11535,0.06679707911098376,0.0,0.0,0.0,0.0,0.013359415822196751
183,21,137.554760415222,1874,5405,13598,11609,0.09246006920366767,0.0,0.0,0.0,0.0,0.018492013840733533
183,22,137.67883924811727,1900,5419,13666,11688,0.11313987468621178,0.0,0.0,0.0,0.0,0.022627974937242355
183,23,138.00563593251846,1921,5450,13741,11767,0.16760598875307647,0.035,0.0,0.0,0.0,0.040521197750615294
183,24,138.41547947944633,1949,5483,13817,11845,0.23591324657438884,0.08166666666666667,0.0,0.0,0.0,0.0635159826482111
183,25,138.9039489182968,1966,5516,13903,11920,0.31732481971613424,0.11,0.032,0.0,0.0,0.09186496394322685
183,26,139.45155835965903,2000,5530,13978,12011,0.40859305994317197,0.16666666666666669,0.06,0.0,0.0055000000000000005,0.12815194532196775
183,27,139.95799171432475,2022,5559,14060,12090,0.4929986190541248,0.2033333333333333,0.11800000000000001,0.03,0.045,0.17786639047749161
183,28,140.27635849009687,2057,5571,14150,12182,0.546059748349478,0.26166666666666666,0.142,0.075,0.091,0.22314528300322894
183,29,140.59577854550542,2096,5591,14222,12255,0.5992964242509042,0.32666666666666666,0.182,0.111,0.1275,0.26929261818351413
183,30,140.80152460071992,2129,5621,14292,12329,0.6335874334533192,0.38166666666666665,0.242,0.146,0.16449999999999998,0.3135508200239972
183,31,141.14535554340898,2168,5632,14369,12408,0.6908925905681638,0.44666666666666666,0.264,0.1845,0.204,0.35801185144696607
183,32,141.25707694455502,2196,5652,14447,12485,0.7095128240925042,0.49333333333333335,0.304,0.2235,0.2425,0.39456923148516754
183,33,141.42003799256233,2233,5684,14533,12555,0.7366729987603882,0.555,0.368,0.26649999999999996,0.2775,0.4407345997520776
183,34,141.5261531335339,2251,5696,14607,12639,0.7543588555889851,0.585,0.392,0.3035,0.3195,0.4708717711177971
183,35,141.68199646458447,2267,5719,14691,12728,0.7803327440974122,0.6116666666666667,0.43799999999999994,0.3455,0.364,0.5078998821528158
183,36,142.13434290020467,2290,5735,14768,12816,0.8557238167007788,0.65,0.47,0.384,0.408,0.5535447633401558
183,37,142.4616944295751,2309,5763,14841,12908,0.9102824049291818,0.6816666666666668,0.526,0.4205,0.45399999999999996,0.5984898143191698
183,38,142.7921460099852,2341,5795,14923,12993,0.9653576683308671,0.735,0.59,0.46149999999999997,0.4965,0.6496715336661734
183,39,143.32676611834637,2379,5823,15006,13072,1.0,0.7983333333333333,0.6459999999999999,0.503,0.536,0.6966666666666667
183,40,143.70491725702126,2400,5841,15084,13152,1.0,0.8333333333333333,0.682,0.542,0.5760000000000001,0.7266666666666667
183,41,143.96045903657568,2426,5867,15173,13224,1.0,0.8766666666666667,0.7340000000000001,0.5865,0.612,0.7618333333333334
183,42,144.17835068045537,2444,5888,15267,13295,1.0,0.9066666666666667,0.7759999999999999,0.6335000000000001,0.6475,0.7927333333333333
183,43,144.70006422352176,2482,5921,15339,13370,1.0,0.97,0.8420000000000001,0.6695,0.685,0.8333000000000002
183,44,145.23024650695356,2507,5935,15417,13445,1.0,1.0,0.87,0.7084999999999999,0.7225,0.8602000000000001
183,45,145.49218242465892,2530,5951,15497,13515,1.0,1.0,0.902,0.7484999999999999,0.7575,0.8816
183,46,145.67107579523073,2567,5979,15571,13598,1.0,1.0,0.958,0.7855,0.799,0.9085000000000001
183,47,146.1416105306582,2604,6006,15657,13676,1.0,1.0,1.0,0.8284999999999999,0.838,0.9333
183,48,146.63603722504837,2627,6022,15732,13745,1.0,1.0,1.0,0.866,0.8725,0.9477
183,49,146.87963872802197,2649,6039,15802,13828,1.0,1.0,1.0,0.9009999999999999,0.914,0.9629999999999999
183,50,147.12793918637806,2686,6057,15884,13918,1.0,1.0,1.0,0.9420000000000001,0.9590000000000001,0.9802
183,51,147.37384155794885,2710,6068,15960,13988,1.0,1.0,1.0,0.98,0.9940000000000001,0.9948
183,52,147.60244243693697,2732,6096,16050,14064,1.0,1.0,1.0,1.0,1.0,1.0
183,53,147.78881394947408,2772,6106,16118,14151,1.0,1.0,1.0,1.0,1.0,1.0
183,54,148.1146361786418,2804,6121,16201,14226,1.0,1.0,1.0,1.0,1.0,1.0
183,55,148.59856785964814,2844,6145,16292,14320,1.0,1.0,1.0,1.0,1.0,1.0
183,56,148.9359061854763,2867,6166,16363,14405,1.0,1.0,1.0,1.0,1.0,1.0
183,57,149.37027544559635,2895,6187,16433,14483,1.0,1.0,1.0,1.0,1.0,1.0
183,58,149.7346242206148,2927,6201,16505,14576,1.0,1.0,1.0,1.0,1.0,1.0
183,59,150.11553712148276,2962,6215,16593,14650,1.0,1.0,1.0,1.0,1.0,1.0
183,60,150.2659606224303,2980,6245,16673,14731,1.0,1.0,1.0,1.0,1.0,1.0
184,1,130.0,1300,5000,12000,10000,0.0,0.0,0.0,0.0,0.0,0.0
184,2,130.1675622597179,1323,5016,12090,10088,0.0,0.0,0.0,0.0,0.0,0.0
184,3,130.64673308459962,1342,5042,12183,10156,0.0,0.0,0.0,0.0,0.0,0.0
184,4,131.0568282119749,1363,5075,12254,10244,0.0,0.0,0.0,0.0,0.0,0.0
184,5,131.3134588235127,1385,5090,12324,10316,0.0,0.0,0.0,0.0,0.0,0.0
184,6,131.82924574548525,1402,5119,12403,10399,0.0,0.0,0.0,0.0,0.0,0.0
184,7,132.34832276677278,1427,5146,12471,10479,0.0,0.0,0.0,0.0,0.0,0.0
184,8,132.45094441499702,1464,5176,12551,10556,0.0,0.0,0.0,0.0,0.0,0.0
184,9,132.7782332960041,1495,5198,12623,10646,0.0,0.0,0.0,0.0,0.0,0.0
184,10,133.13230143269465,1535,5231,12710,10725,0.0,0.0,0.0,0.0,0.0,0.0
184,11,133.44008699329223,1550,5260,12781,10810,0.0,0.0,0.0,0.0,0.0,0.0
184,12,133.59459450714743,1565,5273,12869,10902,0.0,0.0,0.0,0.0,0.0,0.0
184,13,133.70623206270267,1602,5293,12958,10971,0.0,0.0,0.0,0.0,0.0,0.0
184,14,134.18064145658659,1624,5326,13031,11042,0.0,0.0,0.0,0.0,0.0,0.0
184,15,134.28538148097422,1660,5340,13123,11135,0.0,0.0,0.0,0.0,0.0,0.0
184,16,134.6776797983272,1684,5367,13200,11220,0.0,0.0,0.0,0.0,0.0,0.0
184,17,134.9741626551458,1708,5394,13289,11312,0.0,0.0,0.0,0.0,0.0,0.0
184,18,135.15905058288055,1748,5405,13371,11382,0.0,0.0,0.0,0.0,0.0,0.0
184,19,135.32998928329417,1781,5418,13452,11474,0.0,0.0,0.0,0.0,0.0,0.0
184,20,135.55770054548424,1799,5428,13537,11552,0.0,0.0,0.0,0.0,0.0,0.0
184,21,135.88967504266992,1837,5446,13623,11645,0.0,0.0,0.0,0.0,0.0,0.0
184,22,136.00318464994092,1862,5469,13710,11734,0.0,0.0,0.0,0.0,0.0,0.0
184,23,136.4064344390406,1881,5491,13786,11807,0.0,0.0,0.0,0.0,0.0,0.0
184,24,136.81549334353403,1909,5523,13873,11892,0.0,0.015,0.046,0.0,0.0,0.012199999999999999
184,25,136.94327225178517,1943,5553,13963,11974,0.0,0.07166666666666667,0.106,0.0,0.0,0.03553333333333333
184,26,137.40266599592454,1973,5577,14057,12063,0.06711099932075608,0.12166666666666666,0.154,0.0285,0.0315,0.08055553319748457
184,27,137.8616404328772,1992,5600,14145,12147,0.1436067388128682,0.15333333333333335,0.2,0.0725,0.0735,0.1285880144292403
184,28,138.298778184448,2030,5614,14214,12230,0.21646303074133283,0.21666666666666667,0.228,0.107,0.115,0.1766259394815999
184,29,138.44880460939052,2053,5645,14286,12317,0.2414674348984202,0.255,0.29,0.14300000000000002,0.1585,0.21759348697968406
184,30,138.6794507843624,2090,5669,14355,12394,0.27990846406039793,0.31666666666666665,0.33799999999999997,0.1775,0.19699999999999998,0.26181502614541297
184,31,139.07482248827887,2114,5702,14429,12475,0.3458037480464782,0.35666666666666663,0.40399999999999997,0.2145,0.2375,0.31169408294262896
184,32,139.2713409372983,2148,5727,14514,12553,0.3785568228830509,0.41333333333333333,0.45399999999999996,0.257,0.27649999999999997,0.3558780312432768
184,33,139.56214391845486,2165,5760,14587,12629,0.4270239864091442,0.44166666666666665,0.52,0.29350000000000004,0.3145,0.39933813061516216
184,34,140.07241990092817,2189,5793,14674,12699,0.512069983488028,0.48166666666666663,0.586,0.337,0.34950000000000003,0.4532473300309389
184,35,140.4290672796326,2222,5805,14751,12775,0.5715112132720985,0.5366666666666666,0.61,0.37549999999999994,0.3875,0.49623557598775303
184,36,140.81491541071634,2252,5819,14836,12860,0.6358192351193898,0.5866666666666667,0.638,0.418,0.43,0.5416971803572113
184,37,141.09596310436123,2267,5850,14927,12953,0.6826605173935387,0.6116666666666667,0.7,0.4635,0.4765,0.5868654368120411
184,38,141.63646461826008,2294,5871,15018,13046,0.7727441030433464,0.6566666666666667,0.742,0.509,0.523,0.6406821539420026
184,39,141.79917011782433,2313,5894,15090,13132,0.7998616863040553,0.6883333333333332,0.7879999999999999,0.545,0.5660000000000001,0.6774390039274778
184,40,142.04678846700148,2351,5909,15173,13200,0.8411314111669128,0.7516666666666667,0.818,0.5865,0.6,0.7194596155667159
184,41,142.58409686031916,2389,5920,15243,13276,0.9306828100531941,0.815,0.84,0.6214999999999999,0.638,0.7690365620106387
184,42,142.96935414029207,2428,5953,15314,13351,0.9948923567153449,0.88,0.9059999999999999,0.657,0.6755,0.8226784713430689
184,43,143.44034771272845,2458,5964,15402,13424,1.0,0.93,0.9279999999999999,0.701,0.7120000000000001,0.8542
184,44,143.76083611941021,2481,5995,15476,13497,1.0,0.9683333333333333,0.99,0.738,0.7484999999999999,0.8889666666666667
184,45,144.03321552719765,2496,6009,15552,13582,1.0,0.9933333333333333,1.0,0.7759999999999999,0.7909999999999999,0.9120666666666665
184,46,144.24402931575574,2530,6023,15627,13674,1.0,1.0,1.0,0.8134999999999999,0.8370000000000001,0.9301
184,47,144.5722774281686,2568,6044,15710,13746,1.0,1.0,1.0,0.855,0.873,0.9456
184,48,144.69019689857367,2583,6072,15803,13833,1.0,1.0,1.0,0.9015000000000001,0.9165000000000001,0.9635999999999999
184,49,145.01483764474892,2598,6101,15887,13908,1.0,1.0,1.0,0.9434999999999999,0.9540000000000001,0.9795
184,50,145.19656072535938,2632,6117,15961,13981,1.0,1.0,1.0,0.9804999999999999,0.9904999999999999,0.9942
184,51,145.5094939370879,2659,6149,16037,14071,1.0,1.0,1.0,1.0,1.0,1.0
184,52,145.6252382485761,2693,6172,16126,14154,1.0,1.0,1.0,1.0,1.0,1.0
184,53,145.83468737557567,2726,6184,16219,14231,1.0,1.0,1.0,1.0,1.0,1.0
184,54,146.28815216932134,2753,6194,16309,14316,1.0,1.0,1.0,1.0,1.0,1.0
184,55,146.47177660820483,2771,6217,16393,14392,1.0,1.0,1.0,1.0,1.0,1.0
184,56,146.7844933392915,2788,6250,16462,14468,1.0,1.0,1.0,1.0,1.0,1.0
184,57,147.30530589749554,2824,6275,16552,14539,1.0,1.0,1.0,1.0,1.0,1.0
184,58,147.8483908902143,2863,6288,16645,14617,1.0,1.0,1.0,1.0,1.0,1.0
184,59,148.13109249714043,2878,6301,16734,14696,1.0,1.0,1.0,1.0,1.0,1.0
184,60,148.54740285090654,2913,6314,16810,14764,1.0,1.0,1.0,1.0,1.0,1.0
185,1,130.0,1300,5000,12000,10000,0.0,0.0,0.0,0.0,0.0,0.0
185,2,130.19230653281878,1320,5025,12080,10088,0.0,0.0,0.0,0.0,0.0,0.0
185,3,130.48378913106947,1350,5053,12160,10169,0.0,0.0,0.0,0.0,0.0,0.0
185,4,130.96243023486906,1365,5085,12241,10260,0.0,0.0,0.0,0.0,0.0,0.0
185,5,131.11167092334844,1382,5099,12331,10334,0.0,0.0,0.0,0.0,0.0,0.0
